flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,delaySum_ns,jitterSum_ns,timeFirstTxPacket,timeLastRxPacket,throughput_kbps,source,destination,protocol,sourcePort,destinationPort
10431,340,340,4,4,0,184426000.0,11110400.0,50.85,51.0689,12.425765189584405,10.5.200.1,10.10.5.4,6,49328,8005
10432,340,340,4,4,0,187738000.0,13494400.0,50.85,51.0708,12.318840579710312,10.5.200.1,10.10.5.4,6,49329,8006
10433,340,340,4,4,0,191050000.0,15878400.0,50.85,51.0727,12.21374045801548,10.5.200.1,10.10.5.4,6,49330,8007
10434,340,340,4,4,0,194362000.0,18262400.0,50.85,51.0746,12.110418521816818,10.5.200.1,10.10.5.4,6,49331,8008
10435,340,340,4,4,0,197674000.0,20646400.0,50.85,51.0764,12.014134275618472,10.5.200.1,10.10.5.4,6,49332,8009
10436,160,160,3,3,0,122618000.0,1062400.0,50.8946,51.0189,10.297666934834647,10.10.5.4,10.5.200.1,6,8000,49323
10437,160,160,3,3,0,122618000.0,1062400.0,50.8951,51.0208,10.182975338106447,10.10.5.4,10.5.200.1,6,8001,49324
10438,160,160,3,3,0,122618000.0,1062400.0,50.8956,51.0227,10.070810385523316,10.10.5.4,10.5.200.1,6,8002,49325
10439,160,160,3,3,0,122618000.0,1062400.0,50.896,51.0246,9.953343701399788,10.10.5.4,10.5.200.1,6,8003,49326
10440,160,160,3,3,0,122618000.0,1062400.0,50.8965,51.0265,9.846153846154191,10.10.5.4,10.5.200.1,6,8004,49327
10441,160,160,3,3,0,122618000.0,1062400.0,50.897,51.0284,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49328
10442,160,160,3,3,0,122618000.0,1062400.0,50.8974,51.0303,9.631301730624577,10.10.5.4,10.5.200.1,6,8006,49329
10443,160,160,3,3,0,122618000.0,1062400.0,50.8979,51.0321,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49330
10444,160,160,3,3,0,122618000.0,1062400.0,50.8984,51.034,9.439528023599056,10.10.5.4,10.5.200.1,6,8008,49331
10445,160,160,3,3,0,122618000.0,1062400.0,50.8988,51.0359,9.33625091174348,10.10.5.4,10.5.200.1,6,8009,49332
10446,340,340,4,4,0,168498000.0,8084800.0,50.9,51.1101,12.946216087577087,10.5.200.1,10.10.5.4,6,49333,8000
10447,340,340,4,4,0,171810000.0,8548800.0,50.9,51.112,12.830188679245083,10.5.200.1,10.10.5.4,6,49334,8001
10448,340,340,4,4,0,175122000.0,9012800.0,50.9,51.1139,12.716222533894198,10.5.200.1,10.10.5.4,6,49335,8002
10449,340,340,4,4,0,178434000.0,9476800.0,50.9,51.1157,12.61010662957822,10.5.200.1,10.10.5.4,6,49336,8003
10450,340,340,4,4,0,181746000.0,9940800.0,50.9,51.1176,12.499999999999744,10.5.200.1,10.10.5.4,6,49337,8004
10451,340,340,4,4,0,185058000.0,10478400.0,50.9,51.1195,12.391799544418932,10.5.200.1,10.10.5.4,6,49338,8005
10452,340,340,4,4,0,188370000.0,12862400.0,50.9,51.1214,12.285456187895063,10.5.200.1,10.10.5.4,6,49339,8006
10453,340,340,4,4,0,191682000.0,15246400.0,50.9,51.1233,12.180922525750011,10.5.200.1,10.10.5.4,6,49340,8007
10454,340,340,4,4,0,194994000.0,17630400.0,50.9,51.1252,12.078152753108297,10.5.200.1,10.10.5.4,6,49341,8008
10455,340,340,4,4,0,198488000.0,19832000.0,50.9,51.1273,11.966564012318543,10.5.200.1,10.10.5.4,6,49342,8009
10456,160,160,3,3,0,122618000.0,1062400.0,50.9453,51.0696,10.297666934835236,10.10.5.4,10.5.200.1,6,8000,49333
10457,160,160,3,3,0,122618000.0,1062400.0,50.9457,51.0714,10.182975338107022,10.10.5.4,10.5.200.1,6,8001,49334
10458,160,160,3,3,0,122618000.0,1062400.0,50.9462,51.0733,10.070810385522753,10.10.5.4,10.5.200.1,6,8002,49335
10459,160,160,3,3,0,122618000.0,1062400.0,50.9467,51.0752,9.96108949416323,10.10.5.4,10.5.200.1,6,8003,49336
10460,160,160,3,3,0,122618000.0,1062400.0,50.9471,51.0771,9.846153846153653,10.10.5.4,10.5.200.1,6,8004,49337
10461,160,160,3,3,0,122618000.0,1062400.0,50.9476,51.079,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49338
10462,160,160,3,3,0,122618000.0,1062400.0,50.9481,51.0809,9.638554216867242,10.10.5.4,10.5.200.1,6,8006,49339
10463,160,160,3,3,0,122618000.0,1062400.0,50.9485,51.0828,9.530900967982408,10.10.5.4,10.5.200.1,6,8007,49340
10464,160,160,3,3,0,122618000.0,1062400.0,50.949,51.0847,9.43257184966839,10.10.5.4,10.5.200.1,6,8008,49341
10465,160,160,3,3,0,122618000.0,1062400.0,50.9495,51.0866,9.33625091174348,10.10.5.4,10.5.200.1,6,8009,49342
10466,340,340,4,4,0,168451000.0,8038400.0,50.95,51.16,12.952380952381338,10.5.200.1,10.10.5.4,6,49343,8000
10467,340,340,4,4,0,171763000.0,8502400.0,50.95,51.1619,12.836243511090139,10.5.200.1,10.10.5.4,6,49344,8001
10468,340,340,4,4,0,175075000.0,8966400.0,50.95,51.1638,12.722170252572552,10.5.200.1,10.10.5.4,6,49345,8002
10469,340,340,4,4,0,178387000.0,9430400.0,50.95,51.1657,12.61010662957822,10.5.200.1,10.10.5.4,6,49346,8003
10470,340,340,4,4,0,198259000.0,20060800.0,50.95,51.177,11.982378854625722,10.5.200.1,10.10.5.4,6,49347,8004
10471,340,340,4,4,0,181699000.0,9894400.0,50.95,51.1676,12.500000000000153,10.5.200.1,10.10.5.4,6,49348,8005
10472,340,340,4,4,0,185011000.0,10524800.0,50.95,51.1695,12.391799544419333,10.5.200.1,10.10.5.4,6,49349,8006
10473,340,340,4,4,0,188323000.0,12908800.0,50.95,51.1714,12.285456187895456,10.5.200.1,10.10.5.4,6,49350,8007
10474,340,340,4,4,0,191635000.0,15292800.0,50.95,51.1732,12.186379928315494,10.5.200.1,10.10.5.4,6,49351,8008
10475,340,340,4,4,0,194947000.0,17676800.0,50.95,51.1751,12.083518436250682,10.5.200.1,10.10.5.4,6,49352,8009
10476,160,160,3,3,0,122618000.0,1062400.0,50.9952,51.1195,10.297666934834647,10.10.5.4,10.5.200.1,6,8000,49343
10477,160,160,3,3,0,122618000.0,1062400.0,50.9957,51.1214,10.182975338106447,10.10.5.4,10.5.200.1,6,8001,49344
10478,160,160,3,3,0,122618000.0,1062400.0,50.9962,51.1233,10.070810385523316,10.10.5.4,10.5.200.1,6,8002,49345
10479,160,160,3,3,0,122618000.0,1062400.0,50.9966,51.1252,9.953343701399788,10.10.5.4,10.5.200.1,6,8003,49346
10480,160,160,3,3,0,122618000.0,1062400.0,50.9971,51.1271,9.846153846154191,10.10.5.4,10.5.200.1,6,8005,49348
10481,160,160,3,3,0,122618000.0,1062400.0,50.9976,51.129,9.741248097412534,10.10.5.4,10.5.200.1,6,8006,49349
10482,160,160,3,3,0,122618000.0,1062400.0,50.998,51.1308,9.638554216867242,10.10.5.4,10.5.200.1,6,8007,49350
10483,160,160,3,3,0,122618000.0,1062400.0,50.9985,51.1327,9.53800298062594,10.10.5.4,10.5.200.1,6,8008,49351
10484,160,160,3,3,0,122618000.0,1062400.0,50.9989,51.1346,9.43257184966839,10.10.5.4,10.5.200.1,6,8009,49352
10485,160,160,3,3,0,122618000.0,1062400.0,50.9994,51.1365,9.33625091174348,10.10.5.4,10.5.200.1,6,8004,49347
10486,1288,1288,5,5,0,218093000.0,19808000.0,51.0,51.213,48.375586854459875,10.3.200.1,10.10.5.4,6,49195,8000
10487,340,340,4,4,0,198891000.0,19428800.0,51.0,51.2277,11.945542380325058,10.5.200.1,10.10.5.4,6,49353,8000
10488,340,340,4,4,0,169083000.0,8670400.0,51.0,51.2107,12.909349786426029,10.5.200.1,10.10.5.4,6,49354,8001
10489,340,340,4,4,0,172395000.0,9134400.0,51.0,51.2126,12.793979303856894,10.5.200.1,10.10.5.4,6,49355,8002
10490,340,340,4,4,0,175957000.0,9099200.0,51.0,51.2144,12.686567164179241,10.5.200.1,10.10.5.4,6,49356,8003
10491,340,340,4,4,0,179019000.0,10062400.0,51.0,51.2163,12.57512713823412,10.5.200.1,10.10.5.4,6,49357,8004
10492,340,340,4,4,0,182331000.0,10526400.0,51.0,51.2182,12.465627864344464,10.5.200.1,10.10.5.4,6,49358,8005
10493,340,340,4,4,0,185643000.0,10990400.0,51.0,51.2201,12.358019082235225,10.5.200.1,10.10.5.4,6,49359,8006
10494,340,340,4,4,0,188955000.0,12276800.0,51.0,51.222,12.25225225225218,10.5.200.1,10.10.5.4,6,49360,8007
10495,340,340,4,4,0,192267000.0,14660800.0,51.0,51.2239,12.148280482358173,10.5.200.1,10.10.5.4,6,49361,8008
10496,340,340,4,4,0,195579000.0,17044800.0,51.0,51.2258,12.046058458813132,10.5.200.1,10.10.5.4,6,49362,8009
10497,212,212,4,4,0,162544000.0,470400.0,51.0406,51.1725,12.858225928733725,10.10.5.4,10.3.200.1,6,8000,49195
10498,160,160,3,3,0,122618000.0,1062400.0,51.0459,51.1701,10.305958132045523,10.10.5.4,10.5.200.1,6,8001,49354
10499,160,160,3,3,0,122618000.0,1062400.0,51.0463,51.172,10.182975338107022,10.10.5.4,10.5.200.1,6,8002,49355
10500,160,160,3,3,0,122618000.0,1062400.0,51.0468,51.1739,10.070810385522753,10.10.5.4,10.5.200.1,6,8003,49356
10501,160,160,3,3,0,122618000.0,1062400.0,51.0473,51.1758,9.96108949416323,10.10.5.4,10.5.200.1,6,8004,49357
10502,160,160,3,3,0,122618000.0,1062400.0,51.0477,51.1777,9.846153846153653,10.10.5.4,10.5.200.1,6,8005,49358
10503,160,160,3,3,0,122618000.0,1062400.0,51.0482,51.1796,9.741248097412534,10.10.5.4,10.5.200.1,6,8006,49359
10504,160,160,3,3,0,122618000.0,1062400.0,51.0487,51.1815,9.638554216867242,10.10.5.4,10.5.200.1,6,8007,49360
10505,160,160,3,3,0,122618000.0,1062400.0,51.0491,51.1834,9.530900967982408,10.10.5.4,10.5.200.1,6,8008,49361
10506,160,160,3,3,0,122618000.0,1062400.0,51.0496,51.1852,9.43952802359856,10.10.5.4,10.5.200.1,6,8009,49362
10507,340,340,4,4,0,172349000.0,9088000.0,51.05,51.2625,12.799999999999658,10.5.200.1,10.10.5.4,6,49363,8000
10508,340,340,4,4,0,175661000.0,9552000.0,51.05,51.2644,12.68656716417882,10.5.200.1,10.10.5.4,6,49364,8001
10509,340,340,4,4,0,178973000.0,10016000.0,51.05,51.2663,12.575127138233706,10.5.200.1,10.10.5.4,6,49365,8002
10510,340,340,4,4,0,182285000.0,10480000.0,51.05,51.2682,12.465627864344464,10.5.200.1,10.10.5.4,6,49366,8003
10511,340,340,4,4,0,169037000.0,8624000.0,51.05,51.2606,12.915479582146283,10.5.200.1,10.10.5.4,6,49367,8004
10512,340,340,4,4,0,185597000.0,10944000.0,51.05,51.2701,12.358019082235225,10.5.200.1,10.10.5.4,6,49368,8005
10513,340,340,4,4,0,188909000.0,12323200.0,51.05,51.2719,12.257773771969074,10.5.200.1,10.10.5.4,6,49369,8006
10514,340,340,4,4,0,192221000.0,14707200.0,51.05,51.2738,12.153708668453747,10.5.200.1,10.10.5.4,6,49370,8007
10515,340,340,4,4,0,195533000.0,17091200.0,51.05,51.2757,12.051395657952856,10.5.200.1,10.10.5.4,6,49371,8008
10516,340,340,4,4,0,198845000.0,19475200.0,51.05,51.2776,11.9507908611598,10.5.200.1,10.10.5.4,6,49372,8009
10517,160,160,3,3,0,122618000.0,1062400.0,51.05,51.1871,9.336250911742995,10.10.5.4,10.5.200.1,6,8000,49353
10518,160,160,3,3,0,122618000.0,1062400.0,51.0958,51.2201,10.297666934834647,10.10.5.4,10.5.200.1,6,8004,49367
10519,160,160,3,3,0,122618000.0,1062400.0,51.0963,51.222,10.182975338106447,10.10.5.4,10.5.200.1,6,8000,49363
10520,160,160,3,3,0,122618000.0,1062400.0,51.0967,51.2239,10.06289308176085,10.10.5.4,10.5.200.1,6,8001,49364
10521,160,160,3,3,0,122618000.0,1062400.0,51.0972,51.2258,9.953343701399788,10.10.5.4,10.5.200.1,6,8002,49365
10522,160,160,3,3,0,122618000.0,1062400.0,51.0977,51.2277,9.846153846154191,10.10.5.4,10.5.200.1,6,8003,49366
10523,160,160,3,3,0,122618000.0,1062400.0,51.0981,51.2295,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49368
10524,160,160,3,3,0,122618000.0,1062400.0,51.0986,51.2314,9.638554216867242,10.10.5.4,10.5.200.1,6,8006,49369
10525,160,160,3,3,0,122618000.0,1062400.0,51.0991,51.2333,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49370
10526,160,160,3,3,0,122618000.0,1062400.0,51.0995,51.2352,9.43257184966839,10.10.5.4,10.5.200.1,6,8008,49371
10527,160,160,3,3,0,122618000.0,1062400.0,51.1,51.2371,9.33625091174348,10.10.5.4,10.5.200.1,6,8009,49372
10528,340,340,4,4,0,169669000.0,9256000.0,51.1,51.3112,12.878787878787998,10.5.200.1,10.10.5.4,6,49373,8000
10529,340,340,4,4,0,172981000.0,9720000.0,51.1,51.3131,12.763960581886607,10.5.200.1,10.10.5.4,6,49374,8001
10530,340,340,4,4,0,176293000.0,10184000.0,51.1,51.315,12.651162790697892,10.5.200.1,10.10.5.4,6,49375,8002
10531,340,340,4,4,0,179605000.0,10648000.0,51.1,51.3169,12.54034117104683,10.5.200.1,10.10.5.4,6,49376,8003
10532,340,340,4,4,0,182917000.0,11112000.0,51.1,51.3188,12.431444241316177,10.5.200.1,10.10.5.4,6,49377,8004
10533,340,340,4,4,0,186229000.0,11576000.0,51.1,51.3207,12.324422292704986,10.5.200.1,10.10.5.4,6,49378,8005
10534,340,340,4,4,0,189541000.0,12040000.0,51.1,51.3226,12.219227313566941,10.5.200.1,10.10.5.4,6,49379,8006
10535,340,340,4,4,0,192853000.0,14075200.0,51.1,51.3245,12.115812917594708,10.5.200.1,10.10.5.4,6,49380,8007
10536,340,340,4,4,0,196165000.0,16459200.0,51.1,51.3264,12.014134275618472,10.5.200.1,10.10.5.4,6,49381,8008
10537,340,340,4,4,0,199477000.0,18843200.0,51.1,51.3282,11.919368974583643,10.5.200.1,10.10.5.4,6,49382,8009
10538,160,160,3,3,0,122618000.0,1062400.0,51.1465,51.2707,10.305958132045523,10.10.5.4,10.5.200.1,6,8000,49373
10539,160,160,3,3,0,122618000.0,1062400.0,51.1469,51.2726,10.182975338107022,10.10.5.4,10.5.200.1,6,8001,49374
10540,160,160,3,3,0,122618000.0,1062400.0,51.1474,51.2745,10.070810385522753,10.10.5.4,10.5.200.1,6,8002,49375
10541,160,160,3,3,0,122618000.0,1062400.0,51.1478,51.2764,9.953343701399238,10.10.5.4,10.5.200.1,6,8003,49376
10542,160,160,3,3,0,122618000.0,1062400.0,51.1483,51.2783,9.846153846153653,10.10.5.4,10.5.200.1,6,8004,49377
10543,160,160,3,3,0,122618000.0,1062400.0,51.1488,51.2802,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49378
10544,160,160,3,3,0,122618000.0,1062400.0,51.1492,51.2821,9.631301730624577,10.10.5.4,10.5.200.1,6,8006,49379
10545,160,160,3,3,0,122618000.0,1062400.0,51.1497,51.2839,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49380
10546,340,340,4,4,0,169622000.0,9209600.0,51.15,51.3612,12.878787878787998,10.5.200.1,10.10.5.4,6,49383,8000
10547,340,340,4,4,0,172934000.0,9673600.0,51.15,51.3631,12.763960581886181,10.5.200.1,10.10.5.4,6,49384,8001
10548,340,340,4,4,0,176246000.0,10137600.0,51.15,51.365,12.651162790697473,10.5.200.1,10.10.5.4,6,49385,8002
10549,340,340,4,4,0,179558000.0,10601600.0,51.15,51.3669,12.54034117104642,10.5.200.1,10.10.5.4,6,49386,8003
10550,340,340,4,4,0,182870000.0,11065600.0,51.15,51.3688,12.431444241316177,10.5.200.1,10.10.5.4,6,49387,8004
10551,340,340,4,4,0,186182000.0,11529600.0,51.15,51.3706,12.330009066182882,10.5.200.1,10.10.5.4,6,49388,8005
10552,340,340,4,4,0,189494000.0,11993600.0,51.15,51.3725,12.224719101123393,10.5.200.1,10.10.5.4,6,49389,8006
10553,340,340,4,4,0,192806000.0,14121600.0,51.15,51.3744,12.121212121211968,10.5.200.1,10.10.5.4,6,49390,8007
10554,340,340,4,4,0,196118000.0,16505600.0,51.15,51.3763,12.019443216968522,10.5.200.1,10.10.5.4,6,49391,8008
10555,340,340,4,4,0,199430000.0,18889600.0,51.15,51.3782,11.919368974583643,10.5.200.1,10.10.5.4,6,49392,8009
10556,160,160,3,3,0,122618000.0,1062400.0,51.1502,51.2858,9.43952802359856,10.10.5.4,10.5.200.1,6,8008,49381
10557,160,160,3,3,0,122618000.0,1062400.0,51.1506,51.2877,9.336250911742995,10.10.5.4,10.5.200.1,6,8009,49382
10558,160,160,3,3,0,122618000.0,1062400.0,51.1964,51.3207,10.297666934834647,10.10.5.4,10.5.200.1,6,8000,49383
10559,160,160,3,3,0,122618000.0,1062400.0,51.1969,51.3226,10.182975338106447,10.10.5.4,10.5.200.1,6,8001,49384
10560,160,160,3,3,0,122618000.0,1062400.0,51.1973,51.3245,10.06289308176085,10.10.5.4,10.5.200.1,6,8002,49385
10561,160,160,3,3,0,122618000.0,1062400.0,51.1978,51.3263,9.96108949416323,10.10.5.4,10.5.200.1,6,8003,49386
10562,160,160,3,3,0,122618000.0,1062400.0,51.1983,51.3282,9.853733641262567,10.10.5.4,10.5.200.1,6,8004,49387
10563,160,160,3,3,0,122618000.0,1062400.0,51.1987,51.3301,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49388
10564,160,160,3,3,0,122618000.0,1062400.0,51.1992,51.332,9.638554216867242,10.10.5.4,10.5.200.1,6,8006,49389
10565,160,160,3,3,0,122618000.0,1062400.0,51.1997,51.3339,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49390
10566,340,340,4,4,0,170254000.0,9841600.0,51.2,51.4118,12.842304060434575,10.5.200.1,10.10.5.4,6,49393,8000
10567,340,340,4,4,0,173566000.0,10305600.0,51.2,51.4137,12.728123537669882,10.5.200.1,10.10.5.4,6,49394,8001
10568,340,340,4,4,0,176878000.0,10769600.0,51.2,51.4156,12.615955473098628,10.5.200.1,10.10.5.4,6,49395,8002
10569,340,340,4,4,0,180190000.0,11233600.0,51.2,51.4175,12.505747126437125,10.5.200.1,10.10.5.4,6,49396,8003
10570,340,340,4,4,0,183502000.0,11697600.0,51.2,51.4194,12.39744758432086,10.5.200.1,10.10.5.4,6,49397,8004
10571,340,340,4,4,0,186814000.0,12161600.0,51.2,51.4213,12.291007681879835,10.5.200.1,10.10.5.4,6,49398,8005
10572,340,340,4,4,0,190126000.0,12625600.0,51.2,51.4232,12.186379928315494,10.5.200.1,10.10.5.4,6,49399,8006
10573,340,340,4,4,0,193438000.0,13489600.0,51.2,51.4251,12.083518436250682,10.5.200.1,10.10.5.4,6,49400,8007
10574,340,340,4,4,0,196750000.0,15873600.0,51.2,51.4269,11.987659762009667,10.5.200.1,10.10.5.4,6,49401,8008
10575,340,340,4,4,0,200062000.0,18257600.0,51.2,51.4288,11.888111888111906,10.5.200.1,10.10.5.4,6,49402,8009
10576,160,160,3,3,0,122618000.0,1062400.0,51.2001,51.3358,9.43257184966839,10.10.5.4,10.5.200.1,6,8008,49391
10577,160,160,3,3,0,122618000.0,1062400.0,51.2006,51.3377,9.33625091174348,10.10.5.4,10.5.200.1,6,8009,49392
10578,160,160,3,3,0,122618000.0,1062400.0,51.247,51.3713,10.297666934835236,10.10.5.4,10.5.200.1,6,8000,49393
10579,160,160,3,3,0,122618000.0,1062400.0,51.2475,51.3732,10.182975338107022,10.10.5.4,10.5.200.1,6,8001,49394
10580,160,160,3,3,0,122618000.0,1062400.0,51.248,51.3751,10.070810385522753,10.10.5.4,10.5.200.1,6,8002,49395
10581,160,160,3,3,0,122618000.0,1062400.0,51.2484,51.377,9.953343701399238,10.10.5.4,10.5.200.1,6,8003,49396
10582,160,160,3,3,0,122618000.0,1062400.0,51.2489,51.3789,9.846153846153653,10.10.5.4,10.5.200.1,6,8004,49397
10583,160,160,3,3,0,122618000.0,1062400.0,51.2494,51.3808,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49398
10584,160,160,3,3,0,122618000.0,1062400.0,51.2498,51.3826,9.638554216867758,10.10.5.4,10.5.200.1,6,8006,49399
10585,340,340,4,4,0,170208000.0,9795200.0,51.25,51.4618,12.842304060434575,10.5.200.1,10.10.5.4,6,49403,8000
10586,340,340,4,4,0,173520000.0,10259200.0,51.25,51.4637,12.728123537669457,10.5.200.1,10.10.5.4,6,49404,8001
10587,340,340,4,4,0,176832000.0,10723200.0,51.25,51.4656,12.615955473098213,10.5.200.1,10.10.5.4,6,49405,8002
10588,340,340,4,4,0,180144000.0,11187200.0,51.25,51.4675,12.505747126436717,10.5.200.1,10.10.5.4,6,49406,8003
10589,340,340,4,4,0,183456000.0,11651200.0,51.25,51.4693,12.403100775193971,10.5.200.1,10.10.5.4,6,49407,8004
10590,340,340,4,4,0,186768000.0,12115200.0,51.25,51.4712,12.296564195298195,10.5.200.1,10.10.5.4,6,49408,8005
10591,340,340,4,4,0,190080000.0,12579200.0,51.25,51.4731,12.191842223218162,10.5.200.1,10.10.5.4,6,49409,8006
10592,340,340,4,4,0,193392000.0,13536000.0,51.25,51.475,12.088888888888812,10.5.200.1,10.10.5.4,6,49410,8007
10593,340,340,4,4,0,196704000.0,15920000.0,51.25,51.4769,11.987659762009667,10.5.200.1,10.10.5.4,6,49411,8008
10594,340,340,4,4,0,200016000.0,18304000.0,51.25,51.4788,11.888111888111906,10.5.200.1,10.10.5.4,6,49412,8009
10595,160,160,3,3,0,122618000.0,1062400.0,51.2503,51.3845,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49400
10596,160,160,3,3,0,122618000.0,1062400.0,51.2508,51.3864,9.43952802359856,10.10.5.4,10.5.200.1,6,8008,49401
10597,160,160,3,3,0,122618000.0,1062400.0,51.2512,51.3883,9.336250911742995,10.10.5.4,10.5.200.1,6,8009,49402
10598,160,160,3,3,0,122618000.0,1062400.0,51.297,51.4213,10.297666934834647,10.10.5.4,10.5.200.1,6,8000,49403
10599,160,160,3,3,0,122618000.0,1062400.0,51.2975,51.4232,10.182975338106447,10.10.5.4,10.5.200.1,6,8001,49404
10600,160,160,3,3,0,122618000.0,1062400.0,51.2979,51.425,10.070810385523316,10.10.5.4,10.5.200.1,6,8002,49405
10601,160,160,3,3,0,122618000.0,1062400.0,51.2984,51.4269,9.96108949416323,10.10.5.4,10.5.200.1,6,8003,49406
10602,160,160,3,3,0,122618000.0,1062400.0,51.2988,51.4288,9.846153846153653,10.10.5.4,10.5.200.1,6,8004,49407
10603,160,160,3,3,0,122618000.0,1062400.0,51.2993,51.4307,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49408
10604,160,160,3,3,0,122618000.0,1062400.0,51.2998,51.4326,9.638554216867242,10.10.5.4,10.5.200.1,6,8006,49409
10605,340,340,4,4,0,170840000.0,10427200.0,51.3,51.5124,12.806026365348258,10.5.200.1,10.10.5.4,6,49413,8000
10606,340,340,4,4,0,174152000.0,10891200.0,51.3,51.5143,12.692487167522078,10.5.200.1,10.10.5.4,6,49414,8001
10607,340,340,4,4,0,177464000.0,11355200.0,51.3,51.5162,12.580943570767772,10.5.200.1,10.10.5.4,6,49415,8002
10608,340,340,4,4,0,180776000.0,11819200.0,51.3,51.5181,12.471343420449351,10.5.200.1,10.10.5.4,6,49416,8003
10609,340,340,4,4,0,184088000.0,12283200.0,51.3,51.52,12.363636363636028,10.5.200.1,10.10.5.4,6,49417,8004
10610,340,340,4,4,0,187400000.0,12747200.0,51.3,51.5219,12.257773771969074,10.5.200.1,10.10.5.4,6,49418,8005
10611,340,340,4,4,0,190712000.0,13211200.0,51.3,51.5237,12.159141707644118,10.5.200.1,10.10.5.4,6,49419,8006
10612,340,340,4,4,0,194024000.0,13675200.0,51.3,51.5256,12.056737588652481,10.5.200.1,10.10.5.4,6,49420,8007
10613,340,340,4,4,0,197336000.0,15288000.0,51.3,51.5275,11.956043956043628,10.5.200.1,10.10.5.4,6,49421,8008
10614,340,340,4,4,0,200648000.0,17672000.0,51.3,51.5294,11.857018308630934,10.5.200.1,10.10.5.4,6,49422,8009
10615,160,160,3,3,0,122618000.0,1062400.0,51.3002,51.4345,9.530900967981903,10.10.5.4,10.5.200.1,6,8007,49410
10616,160,160,3,3,0,122618000.0,1062400.0,51.3007,51.4364,9.43257184966839,10.10.5.4,10.5.200.1,6,8008,49411
10617,160,160,3,3,0,122618000.0,1062400.0,51.3012,51.4383,9.33625091174348,10.10.5.4,10.5.200.1,6,8009,49412
10618,160,160,3,3,0,122618000.0,1062400.0,51.3476,51.4719,10.297666934835236,10.10.5.4,10.5.200.1,6,8000,49413
10619,160,160,3,3,0,122618000.0,1062400.0,51.3481,51.4738,10.182975338107022,10.10.5.4,10.5.200.1,6,8001,49414
10620,160,160,3,3,0,122618000.0,1062400.0,51.3486,51.4757,10.070810385522753,10.10.5.4,10.5.200.1,6,8002,49415
10621,160,160,3,3,0,122618000.0,1062400.0,51.349,51.4776,9.953343701399238,10.10.5.4,10.5.200.1,6,8003,49416
10622,160,160,3,3,0,122618000.0,1062400.0,51.3495,51.4795,9.846153846153653,10.10.5.4,10.5.200.1,6,8004,49417
10623,160,160,3,3,0,122618000.0,1062400.0,51.3499,51.4813,9.741248097412534,10.10.5.4,10.5.200.1,6,8005,49418
10624,340,340,4,4,0,170794000.0,10380800.0,51.35,51.5624,12.806026365348686,10.5.200.1,10.10.5.4,6,49423,8000
10625,340,340,4,4,0,174106000.0,10844800.0,51.35,51.5643,12.692487167522078,10.5.200.1,10.10.5.4,6,49424,8001
10626,340,340,4,4,0,177418000.0,11308800.0,51.35,51.5662,12.580943570767772,10.5.200.1,10.10.5.4,6,49425,8002
10627,340,340,4,4,0,180730000.0,11772800.0,51.35,51.568,12.47706422018369,10.5.200.1,10.10.5.4,6,49426,8003
10628,340,340,4,4,0,184042000.0,12236800.0,51.35,51.5699,12.369258753979333,10.5.200.1,10.10.5.4,6,49427,8004
10629,340,340,4,4,0,187354000.0,12700800.0,51.35,51.5718,12.263300270513879,10.5.200.1,10.10.5.4,6,49428,8005
10630,340,340,4,4,0,190666000.0,13164800.0,51.35,51.5737,12.159141707644118,10.5.200.1,10.10.5.4,6,49429,8006
10631,340,340,4,4,0,193978000.0,13628800.0,51.35,51.5756,12.056737588652481,10.5.200.1,10.10.5.4,6,49430,8007
10632,340,340,4,4,0,197290000.0,15334400.0,51.35,51.5775,11.956043956044,10.5.200.1,10.10.5.4,6,49431,8008
10633,340,340,4,4,0,200602000.0,17718400.0,51.35,51.5794,11.857018308631302,10.5.200.1,10.10.5.4,6,49432,8009
10634,160,160,3,3,0,122618000.0,1062400.0,51.3504,51.4832,9.638554216867758,10.10.5.4,10.5.200.1,6,8006,49419
10635,160,160,3,3,0,122618000.0,1062400.0,51.3509,51.4851,9.53800298062594,10.10.5.4,10.5.200.1,6,8007,49420
10636,160,160,3,3,0,122618000.0,1062400.0,51.3513,51.487,9.43257184966839,10.10.5.4,10.5.200.1,6,8008,49421
10637,160,160,3,3,0,122618000.0,1062400.0,51.3518,51.4889,9.336250911742995,10.10.5.4,10.5.200.1,6,8009,49422
10638,160,160,3,3,0,122618000.0,1062400.0,51.3976,51.5219,10.297666934834647,10.10.5.4,10.5.200.1,6,8000,49423
10639,160,160,3,3,0,122618000.0,1062400.0,51.398,51.5237,10.182975338107022,10.10.5.4,10.5.200.1,6,8001,49424
